"MetabolismID","MetabolismName","ChemicalFormula","State","Reference","Details"
"PRO_HMDB0012642","20-Oxo-leukotriene E4","C23H35NO6S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012642"
"PRO_HMDB0012643","20-Trihydroxy-leukotriene-B4","C20H32O7","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012643"
"PRO_HMDB0012799","5'-Carboxy-gamma-chromanol","C18H26O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012799"
"PRO_HMDB0012824","5-Oxo-6-trans-leukotriene B4","C20H30O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012824"
"PRO_HMDB0012838","6,7-dihydro-12-epi-LTB4","C20H34O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012838"
"PRO_HMDB0012839","6,7-dihydro-5-oxo-12-epi-LTB4","C20H32O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012839"
"PRO_HMDB0012850","7'-Carboxy-gamma-chromanol","C20H30O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012850"
"PRO_HMDB0012851","7'-Carboxy-gamma-tocotrienol","C20H28O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012851"
"PRO_HMDB0012868","9'-Carboxy-gamma-chromanol","C23H36O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012868"
"PRO_HMDB0012869","9'-Carboxy-gamma-tocotrienol","C23H32O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012869"
"PRO_HMDB0012911","CoA-18-COOH-15E-dinor-LTE4","C42H65N8O22P3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012911"
"PRO_HMDB0012912","CoA-20-COOH-18-oxo-LTE4","C44H67N8O23P3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012912"
"PRO_HMDB0012913","CoA-20-COOH-LTE4","C44H69N8O22P3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012913"
"PRO_HMDB0012914","CoA-omega-COOH-dinor-LTE4","C42H65N8O22P3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012914"
"PRO_HMDB0012958","gamma-Tocotrienol","C28H42O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012958"
"PRO_HMDB0012965","Gonadotropin releasing hormone","C55H77N17O14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012965"
"PRO_HMDB0012993","Leukotriene C5","C30H45N3O9S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012993"
"PRO_HMDB0012994","Leukotriene D5","C25H38N2O6S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012994"
"PRO_HMDB0013032","Omega-Carboxy-trinor-leukotriene B4","C18H26O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013032"
"PRO_HMDB0013038","Prostaglandin E2 ethanolamide","C22H37NO5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013038"
"PRO_HMDB0013039","Prostaglandin G1","C20H34O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013039"
"PRO_HMDB0013040","Prostaglandin H3","C20H30O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013040"
"PRO_HMDB0013041","Prostaglandin H1","C20H34O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013041"
"PRO_HMDB0013045","Prostaglandin PGE2 glyceryl ester","C23H38O7","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013045"
"PRO_HMDB0013075","Spermic acid 2","C10H20N2O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013075"
"PRO_HMDB0013139","1-Hydroxypyrene","C16H10O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013139"
"PRO_HMDB0013645","N,N-Dimethylsphingosine","C20H41NO2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013645"
"PRO_HMDB0013780","Dimethyl trisulfide","C2H6S3","['Liquid']","PubMed:17314143 ,PubMed:26806034 ,PubMed:21970810 ,PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:26806034 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0013780"
"PRO_HMDB0013820","2-Methyl-2-phenyl-undecane","C14H22","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0013820"
"PRO_HMDB0013856","4-Hydroxycyclophosphamide","C7H15Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0013856"
"PRO_HMDB0014259","Goserelin","C59H84N18O14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014259"
"PRO_HMDB0014452","Bexarotene","C24H28O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014452"
"PRO_HMDB0014454","Vindesine","C43H55N5O7","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014454"
"PRO_HMDB0014462","Gefitinib","C22H24ClFN4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014462"
"PRO_HMDB0014477","Methadone","C21H27NO","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014477"
"PRO_HMDB0014490","Alfuzosin","C19H27N5O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014490"
"PRO_HMDB0014495","Megestrol","C21H28O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014495"
"PRO_HMDB0014501","Aminoglutethimide","C13H16N2O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014501"
"PRO_HMDB0014505","Vinorelbine","C45H54N4O8","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014505"
"PRO_HMDB0014516","Thiethylperazine","C22H29N3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014516"
"PRO_HMDB0014529","Valrubicin","C34H36F3NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014529"
"PRO_HMDB0014542","Sorafenib","C21H16ClF3N4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014542"
"PRO_HMDB0014543","Zoledronate","C5H10N2O7P2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014543"
"PRO_HMDB0014600","Prazosin","C19H21N5O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014600"
"PRO_HMDB0014656","Cisplatin","Cl2H4N2Pt","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014656"
"PRO_HMDB0014667","Oxaliplatin","C8H12N2O4Pt","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014667"
"PRO_HMDB0014671","Erlotinib","C22H23N3O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014671"
"PRO_HMDB0014672","Cyclophosphamide","C7H15Cl2N2O2P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014672"
"PRO_HMDB0014679","Toremifene","C26H28ClNO","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014679"
"PRO_HMDB0014714","Clonidine","C9H9Cl2N3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014714"
"PRO_HMDB0014728","Doxazosin","C23H25N5O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014728"
"PRO_HMDB0014757","Imatinib","C29H31N7O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014757"
"PRO_HMDB0014769","Clofarabine","C10H11ClFN5O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014769"
"PRO_HMDB0014803","Nilutamide","C12H10F3N3O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014803"
"PRO_HMDB0014811","Aprepitant","C23H21F7N4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014811"
"PRO_HMDB0014844","Tamsulosin","C20H28N2O5S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014844"
"PRO_HMDB0014862","Imiquimod","C14H16N4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014862"
"PRO_HMDB0014895","Dolasetron","C19H20N2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014895"
"PRO_HMDB0014900","Irinotecan","C33H38N4O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014900"
"PRO_HMDB0014911","Etoposide","C29H32O13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014911"
"PRO_HMDB0014924","Marimastat","C15H29N3O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014924"
"PRO_HMDB0014996","Drostanolone","C20H32O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014996"
"PRO_HMDB0015026","Granisetron","C18H24N4O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015026"
"PRO_HMDB0015031","Testolactone","C19H24O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015031"
"PRO_HMDB0015082","Fulvestrant","C32H47F5O3S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015082"
"PRO_HMDB0015125","Exemestane","C20H24O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015125"
"PRO_HMDB0015141","Letrozole","C17H11N5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015141"
"PRO_HMDB0015163","Irbesartan","C25H28N6O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015163"
"PRO_HMDB0015164","Topotecan","C23H23N3O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015164"
"PRO_HMDB0015229","Leflunomide","C12H9F3N2O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015229"
"PRO_HMDB0015260","Bicalutamide","C18H14F4N2O4S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015260"
"PRO_HMDB0015293","Terazosin","C19H25N5O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015293"
"PRO_HMDB0015300","Arsenic trioxide","As2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015300"
"PRO_HMDB0015308","Idarubicin","C26H27NO9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015308"
"PRO_HMDB0015348","Anastrozole","C17H19N5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015348"
"PRO_HMDB0015378","Docetaxel","C43H53NO14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015378"
"PRO_HMDB0015388","Lapatinib","C29H26ClFN4O4S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015388"
"PRO_HMDB0015532","Zinc","Zn","['Solid']","PubMed:7723896 ,PubMed:16244395 ,PubMed:16244392 ,PubMed:11380830 ,PubMed:11380830 ,PubMed:11380830 ,PubMed:18633173 ,PubMed:18983438 ,PubMed:9720975 ,PubMed:16244393 ,PubMed:27196457 ","https://hmdb.ca/metabolites/HMDB0015532"
"PRO_HMDB0015568","Vorinostat","C14H20N2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015568"
"PRO_HMDB0015575","Trioxsalen","C14H12O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015575"
"PRO_HMDB0015576","Thiotepa","C6H12N3PS","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015576"
"PRO_HMDB0015593","Ixabepilone","C27H42N2O5S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015593"
"PRO_HMDB0015645","Degarelix","C82H103ClN18O16","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015645"
"PRO_HMDB0015655","Methyltestosterone","C20H30O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015655"
"PRO_HMDB0015672","Cabazitaxel","C45H57NO14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015672"
"PRO_HMDB0015682","Plicamycin","C52H76O24","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015682"
"PRO_HMDB0028830","Glutamyltryptophan","C16H19N3O5","['Solid']","PubMed:27015276 ,PubMed:27275383 ","https://hmdb.ca/metabolites/HMDB0028830"
"PRO_HMDB0029593","Trichloroethylene","C2HCl3","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0029593"
"PRO_HMDB0029948","Scleroglucan","C24H44O20P2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0029948"
"PRO_HMDB0030776","Maltol","C6H6O3","['Solid']","PubMed:25037050 ","https://hmdb.ca/metabolites/HMDB0030776"
"PRO_HMDB0031217","Ethyl acetate","C4H8O2","['Liquid']","PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:26806034 ,PubMed:26806034 ,PubMed:24657864 ,PubMed:21970810 ,PubMed:27452636 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0031217"
"PRO_HMDB0031864","Methyleugenol","C11H14O2","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0031864"
"PRO_HMDB0032575","Butylparaben","C11H14O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0032575"
"PRO_HMDB0032764","N2-Succinoylarginine","C10H18N4O5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0032764"
"PRO_HMDB0033566","Ajoene","C9H14OS3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0033566"
"PRO_HMDB0033844","beta-Cryptoxanthin","C40H56O","['Solid']","PubMed:17408529 ,PubMed:18997681 ,PubMed:16452910 ","https://hmdb.ca/metabolites/HMDB0033844"
"PRO_HMDB0033978","Ethyl acrylate","C5H8O2","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0033978"
"PRO_HMDB0033991","Daidzin","C21H20O9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0033991"
"PRO_HMDB0034168","Toluene","C7H8","['Liquid']","PubMed:17658592 ,PubMed:17314143 ,PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:24657864 ,PubMed:21970810 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0034168"
"PRO_HMDB0035030","Amygdalin","C20H27NO11","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0035030"
"PRO_HMDB0035089","(R)-Carvone","C10H14O","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0035089"
"PRO_HMDB0035093","D-Citronellol","C10H20O","NOT Available","PubMed:21970810 ","https://hmdb.ca/metabolites/HMDB0035093"
"PRO_HMDB0036061","Safranal","C10H14O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036061"
"PRO_HMDB0036749","Momilactone B","C20H26O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036749"
"PRO_HMDB0036927","7,7',8,8'-Tetrahydrolycopene","C40H60","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036927"
"PRO_HMDB0037851","Apigenin 7-sulfate","C15H10O8S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0037851"
"PRO_HMDB0037852","Apigenin 7-[galactosyl-(1->4)-mannoside]","C27H30O15","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0037852"
"PRO_HMDB0038445","1-Isothiocyanato-2-phenylethane","C9H9NS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0038445"
"PRO_HMDB0038847","Apigenin 7-[rhamnosyl-(1->2)-galacturonide]","C27H28O15","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0038847"
"PRO_HMDB0039093","15-cis-Phytoene","C40H64","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0039093"
"PRO_HMDB0041397","3-Methylellagic acid 2-(4-galactosylglucoside)","C28H30O18","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041397"
"PRO_HMDB0041835","Benzidine","C12H12N2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041835"
"PRO_HMDB0041856","Chlorpyrifos","C9H11Cl3NO3PS","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041856"
"PRO_HMDB0041980","Perchloroethylene","C2Cl4","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041980"
"PRO_HMDB0059570","trans-Nonachlor","C10H5Cl9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0059570"
"PRO_HMDB0059652","5-alpha-Pregnan-3,20-dione","C21H32O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0059652"
"PRO_HMDB0059655","2-Hydroxyglutarate","C5H8O5","['Solid']","PubMed:8134166 ,PubMed:11999977 ,PubMed:8134166 ,PubMed:9187477 ,PubMed:27275383 ,PubMed:27015276 ,PubMed:25037050 ,PubMed:31026179 ,PubMed:10963100 ,PubMed:16445943 ,PubMed:22579592 ,PubMed:17994565 ","https://hmdb.ca/metabolites/HMDB0059655"
"PRO_HMDB0060387","4-Glutathionyl cyclophosphamide","C17H30Cl2N5O8PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060387"
"PRO_HMDB0060394","5-Fluorodeoxyuridine monophosphate","C9H12FN2O8P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060394"
"PRO_HMDB0060396","5-Fluorouridine","C9H11FN2O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060396"
"PRO_HMDB0060397","5-Fluorouridine monophosphate","C9H12FN2O9P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060397"
"PRO_HMDB0060402","5,6-Dihydro-5-fluorouracil","C4H5FN2O2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060402"
"PRO_HMDB0060413","6-Methylthioguanosine monophosphate","C11H16N5O7PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060413"
"PRO_HMDB0060415","6-Thioguanosine monophosphate","C10H14N5O7PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060415"
"PRO_HMDB0060435","alpha-Fluoro-beta-ureidopropionic acid","C4H7FN2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060435"
"PRO_HMDB0060473","Diphthamide","C13H24N5O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060473"
"PRO_HMDB0060488","Methaneselenol","CH4Se","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060488"
"PRO_HMDB0060499","NPC","C28H30N4O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060499"
"PRO_HMDB0060510","SN-38","C22H20N2O5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060510"
"PRO_HMDB0060511","SN38 glucuronide","C28H28N2O11","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060511"
"PRO_HMDB0060513","Tamoxifen N-oxide","C26H29NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060513"
"PRO_HMDB0060584","Abiraterone sulfate","C24H31NO4S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060584"
"PRO_HMDB0060585","alpha-Hydroxytamoxifen","C26H29NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060585"
"PRO_HMDB0060586","N-Trifluoroacetyladriamycinol","C29H30F3NO12","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060586"
"PRO_HMDB0060588","Aldoifosfamide","C7H15Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060588"
"PRO_HMDB0060615","Norendoxifen","C24H25NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060615"
"PRO_HMDB0060616","Tamoxifen-N-glucuronide","C32H38NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060616"
"PRO_HMDB0060622","Endoxifen O-glucuronide","C31H37NO8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060622"
"PRO_HMDB0060661","APC","C33H38N4O8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060661"
"PRO_HMDB0060666","Endoxifen","C25H27NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060666"
"PRO_HMDB0060668","alpha-Hydroxy-N-desmethyltamoxifen","C25H27NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060668"
"PRO_HMDB0060686","4-Ketocyclophosphamide","C7H13Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060686"
"PRO_HMDB0060688","Nornitrogen mustard","C4H9Cl2N","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060688"
"PRO_HMDB0060689","Phosphoramide mustard","C4H11Cl2N2O2P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060689"
"PRO_HMDB0060690","4-Ketoifosfamide","C7H13Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060690"
"PRO_HMDB0060691","Isophosphamide mustard","C4H11Cl2N2O2P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060691"
"PRO_HMDB0060692","Carboxyifosfamide","C7H15Cl2N2O4P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060692"
"PRO_HMDB0060693","Alcoifosfamide","C7H17Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060693"
"PRO_HMDB0060713","2-Chloro-2'-deoxyadenosine-5'-triphosphate","C10H15ClN5O12P3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060713"
"PRO_HMDB0060753","3'-p-Hydroxypaclitaxel","C47H51NO15","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060753"
"PRO_HMDB0060794","6a-Hydrox-ypaclitaxel","C47H51NO15","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060794"
"PRO_HMDB0060795","6a, 3'-p-Dihydroxypaclitaxel","C45H47NO18","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060795"
"PRO_HMDB0060808","Alpha-Hydroxy-tamoxifen-O-glucuronide","C32H37NO8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060808"
"PRO_HMDB0060822","Doxorubicin-semiquinone","C27H33NO11","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060822"
"PRO_HMDB0060823","Doxorubicinol aglycone","C27H31NO11","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060823"
"PRO_HMDB0060835","N-Desmethyl vandetanib","C21H22BrFN4O2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060835"
"PRO_HMDB0060848","N-Oxide abiraterone sulfate","C24H31NO5S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060848"
"PRO_HMDB0060870","RPR112698","C44H55NO14","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060870"
"PRO_HMDB0060871","RPR123142","C44H55NO14","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060871"
"PRO_HMDB0060872","Sorafenib beta-D-Glucuronide","C27H24ClF3N4O9","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060872"
"PRO_HMDB0060873","Sorafenib N-oxide","C21H16ClF3N4O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060873"
"PRO_HMDB0060949","2-hydroxyflutamide","C11H11F3N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060949"
"PRO_HMDB0061037","4,4'-methanol-bisbenzonitrile","C15H10N2O","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061037"
"PRO_HMDB0061041","dehydronifedipine","C17H16N2O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061041"
"PRO_HMDB0061051","N-desmethyltoremifene","C25H26ClNO","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061051"
"PRO_HMDB0061054","Desacetylvinblastine","C44H56N4O8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061054"
"PRO_HMDB0061085","alpha-Hydroxy-N-desmethyl-tamoxifen","C25H27NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061085"
"PRO_HMDB0061086","N-Didesmethyl-tamoxifen","C24H25NO","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061086"
"PRO_HMDB0061087","3,4-Dihydroxy-tamoxifen","C26H29NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061087"
"PRO_HMDB0061104","7-hydroxymethotrexate","C20H22N8O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061104"
"PRO_HMDB0061123","4-Hydroxytamoxifen sulfate","C26H29NO5S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061123"
"PRO_HMDB0061124","4-Hydroxytamoxifen-N-glucuronide","C30H33NO9","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061124"
"PRO_HMDB0061125","4-Hydroxytamoxifen-O-glucuronide","C32H37NO8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061125"
"PRO_HMDB0061140","Endoxifen sulfate","C25H27NO5S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061140"
"PRO_HMDB0061164","N-Trifluoroacetyladriamycin","C29H28F3NO12","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061164"
"PRO_HMDB0061177","Pyridine N-oxide glucuronide","C11H14NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0061177"
"PRO_HMDB0062089","Bromoform","CHBr3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062089"
"PRO_HMDB0062331","N-Arachidonoyl tyrosine","C29H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062331"
"PRO_HMDB0062333","N-Docosahexaenoyl phenylalanine","C31H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062333"
"PRO_HMDB0062336","N-Oleoyl phenylalanine","C27H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062336"
"PRO_HMDB0062337","N-Oleoyl tyrosine","C27H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062337"
"PRO_HMDB0062339","N-Palmitoyl phenylalanine","C25H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062339"
"PRO_HMDB0062340","N-Palmitoyl tyrosine","C25H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062340"
"PRO_HMDB0062342","N-Stearoyl phenylalanine","C27H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062342"
"PRO_HMDB0062343","N-Stearoyl tyrosine","C27H45NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062343"
"PRO_HMDB0062469","Benzo[a]pyrene","C20H12","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062469"
"PRO_HMDB0112256","Lactucaxanthin","C40H56O2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112256"
"PRO_HMDB0112257","(13Z,13'Z,3R,3'R,6'R)-Lutein","C40H56O2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112257"
"PRO_HMDB0112261","2',3'-Anhydrolutein","C40H54O","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112261"
"PRO_HMDB0112262","gamma-Carotene","C40H56","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112262"
"PRO_HMDB0112264","9-cis-beta-Carotene","C40H56","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112264"
"PRO_HMDB0112265","13-cis-beta-Carotene","C40H56","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0112265"
